a01,Savings in the past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
1745,1,0,-0.236235418,-1.120578168,-0.493815326
1746,0,0,-0.236235418,-1.120578168,-0.493815326
1749.1,1,1,-0.22292401,1.056112399,-0.493815326
1749.2,0,0,-0.236235418,-1.120578168,-0.493815326
1750,1,1,-0.229579714,0.693330638,-0.493815326
1751,1,1,-0.216268305,0.693330638,-0.493815326
1752,0,0,-0.236235418,-1.120578168,-0.493815326
1753,1,1,-0.167016095,0.693330638,0.934376058
1754,1,1,-0.229579714,-0.757796407,-0.493815326
1755,1,1,-0.22425515,0.693330638,-0.493815326
1756,0,0,-0.236235418,-1.120578168,-0.493815326
1757,1,1,-0.171675088,1.056112399,2.362567443
1759,1,0,-0.236235418,-1.120578168,-0.493815326
1760,1,1,-0.05985926,0.693330638,0.934376058
1761,1,0,-0.236235418,-1.120578168,-0.493815326
1762,1,1,0.762120191,-0.757796407,-0.493815326
1763,1,0,-0.236235418,-1.120578168,-0.493815326
1764,1,1,-0.083154224,-0.757796407,0.934376058
1765,1,1,-0.189645489,1.056112399,0.934376058
1766,1,0,-0.236235418,-1.120578168,-0.493815326
1767,1,0,-0.236235418,-1.120578168,-0.493815326
1769,0,0,-0.236235418,-1.120578168,-0.493815326
1770,1,1,-0.209612601,1.056112399,-0.493815326
1771,1,1,-0.22358958,1.056112399,-0.493815326
1772,1,1,-0.216268305,1.056112399,-0.493815326
1773,1,1,-0.137730998,0.693330638,-0.493815326
1774,1,0,-0.236235418,-1.120578168,-0.493815326
1775.11,1,0,-0.236235418,-1.120578168,-0.493815326
1775.12,1,0,-0.236235418,-1.120578168,-0.493815326
1775.2,1,1,-0.202956897,0.693330638,-0.493815326
1775.3,1,0,-0.236235418,-1.120578168,-0.493815326
1776,1,1,-0.218930587,0.693330638,-0.493815326
1777,1,0,-0.236235418,-1.120578168,-0.493815326
1778,1,0,-0.236235418,-1.120578168,-0.493815326
1779,1,1,-0.202956897,0.693330638,-0.493815326
1780,1,0,-0.236235418,-1.120578168,-0.493815326
1781,1,0,-0.236235418,-1.120578168,-0.493815326
1782,1,1,-0.103121336,0.693330638,-0.493815326
1783,1,0,-0.236235418,-1.120578168,-0.493815326
1784,1,1,-0.226251862,1.056112399,-0.493815326
1786,1,1,-0.22292401,1.056112399,0.934376058
1787,1,0,-0.236235418,-1.120578168,-0.493815326
1788,1,1,-0.22292401,1.056112399,-0.493815326
1789,1,1,0.276253795,0.693330638,2.362567443
1790,1,0,-0.236235418,-1.120578168,-0.493815326
1791.1,1,1,-0.049875704,1.056112399,2.362567443
1791.2,1,1,-0.19097663,1.056112399,0.934376058
1791.3,0,0,-0.236235418,-1.120578168,-0.493815326
1793,0,0,-0.236235418,-1.120578168,-0.493815326
1795,1,1,0.287568492,1.056112399,2.362567443
1796,1,1,-0.216268305,0.693330638,-0.493815326
1797.1,1,1,-0.116432745,-0.757796407,-0.493815326
1797.2,1,1,-0.159694821,1.056112399,0.934376058
1798,1,1,-0.209612601,0.693330638,0.934376058
1799,1,0,-0.236235418,-1.120578168,-0.493815326
1800,0,0,-0.236235418,-1.120578168,-0.493815326
1801,1,1,0.056615561,1.056112399,2.362567443
1802,1,0,-0.236235418,-1.120578168,-0.493815326
1803.1,1,1,-0.22292401,1.056112399,-0.493815326
1803.2,1,1,-0.182989785,1.056112399,0.934376058
1804,1,1,-0.202956897,1.056112399,-0.493815326
1805,1,1,-0.216268305,1.056112399,-0.493815326
1806,1,0,-0.236235418,-1.120578168,-0.493815326
1807,0,0,-0.236235418,-1.120578168,-0.493815326
1808.1,1,1,-0.036564296,0.693330638,-0.493815326
1808.2,1,0,-0.236235418,-1.120578168,-0.493815326
1809,1,0,-0.236235418,-1.120578168,-0.493815326
1810,1,0,-0.236235418,-1.120578168,-0.493815326
1811.1,1,1,-0.104785262,1.056112399,0.934376058
1811.2,1,1,-0.036564296,-0.757796407,-0.493815326
1812,1,1,-0.049875704,0.693330638,-0.493815326
1813,1,1,0.034884687,1.056112399,0.934376058
1814,1,1,-0.208947031,0.693330638,0.934376058
1815,1,1,0.62900611,0.693330638,0.934376058
1816,1,1,-0.189645489,0.693330638,-0.493815326
1817,1,1,-0.196301193,-0.757796407,-0.493815326
1818,1,1,-0.138895746,1.056112399,3.790758827
1819,1,1,-0.202956897,0.693330638,-0.493815326
1820,1,1,-0.136399857,-0.757796407,-0.493815326
1821,1,1,-0.219596157,1.056112399,-0.493815326
1822,1,1,0.029992745,-0.757796407,-0.493815326
1823,1,1,-0.175668511,-0.757796407,-0.493815326
1824,1,0,-0.236235418,-1.120578168,-0.493815326
1825,1,1,-0.202956897,1.056112399,-0.493815326
1826,1,0,-0.236235418,-1.120578168,-0.493815326
1827,1,0,-0.236235418,-1.120578168,-0.493815326
1828,1,1,-0.182989785,1.056112399,-0.493815326
1829,1,0,-0.236235418,-1.120578168,-0.493815326
1830,1,0,-0.236235418,-1.120578168,-0.493815326
1832.1,1,0,-0.236235418,-1.120578168,-0.493815326
1832.2,0,0,-0.236235418,-1.120578168,-0.493815326
1833,1,0,-0.236235418,-1.120578168,-0.493815326
1834,1,1,0.096549785,1.056112399,0.934376058
1835,1,1,-0.209612601,1.056112399,-0.493815326
1836,1,1,-0.202956897,1.056112399,-0.493815326
1837,1,1,0.096549785,-0.757796407,-0.493815326
1838,1,1,-0.19097663,0.693330638,0.934376058
1839,1,1,-0.196301193,1.056112399,-0.493815326
1840,1,0,-0.236235418,-1.120578168,-0.493815326
1841,0,0,-0.236235418,-1.120578168,-0.493815326
1842,0,0,-0.236235418,-1.120578168,-0.493815326
1843.11,1,1,-0.217599446,1.056112399,-0.493815326
1843.12,0,0,-0.236235418,-1.120578168,-0.493815326
1843.2,1,0,-0.236235418,-1.120578168,-0.493815326
1844,1,0,-0.236235418,-1.120578168,-0.493815326
1845,0,0,-0.236235418,-1.120578168,-0.493815326
1846,1,1,0.362777948,1.056112399,0.934376058
1847,1,1,0.029992745,-0.757796407,-0.493815326
1848,1,0,-0.236235418,-1.120578168,-0.493815326
1849,1,1,-0.216268305,1.056112399,-0.493815326
1850,1,1,5.753898234,-0.757796407,-0.493815326
1851,0,0,-0.236235418,-1.120578168,-0.493815326
1853,1,1,-0.176334081,0.693330638,-0.493815326
1854,1,1,-0.198963475,1.056112399,-0.493815326
1855,1,0,-0.236235418,-1.120578168,-0.493815326
1856.1,1,1,-0.22292401,-0.757796407,-0.493815326
1856.2,1,1,0.029992745,-0.757796407,-0.493815326
1857,1,1,-0.04322,1.056112399,-0.493815326
1858,1,0,-0.236235418,-1.120578168,-0.493815326
1859,1,0,-0.236235418,-1.120578168,-0.493815326
1860,1,1,-0.226917432,1.056112399,-0.493815326
1861.1,1,1,-0.194304482,1.056112399,3.790758827
1861.2,1,0,-0.236235418,-1.120578168,-0.493815326
1862,0,0,-0.236235418,-1.120578168,-0.493815326
1863,1,0,-0.236235418,-1.120578168,-0.493815326
1864,1,1,0.562449069,-0.757796407,-0.493815326
1865.1,1,1,-0.22292401,1.056112399,-0.493815326
1865.2,1,1,-0.209612601,0.693330638,-0.493815326
1866,1,0,-0.236235418,-1.120578168,-0.493815326
1867,1,0,-0.236235418,-1.120578168,-0.493815326
1868,0,0,-0.236235418,-1.120578168,-0.493815326
1869,0,0,-0.236235418,-1.120578168,-0.493815326
1870,1,1,6.419468639,-0.757796407,-0.493815326
1871,0,0,-0.236235418,-1.120578168,-0.493815326
1872,1,1,-0.216268305,1.056112399,-0.493815326
1873,1,0,-0.236235418,-1.120578168,-0.493815326
1874,1,1,-0.103121336,-0.757796407,-0.493815326
1875,1,1,-0.136399857,0.693330638,-0.493815326
1876.1,1,1,3.091616611,-0.757796407,-0.493815326
1876.2,1,1,7.750609451,-0.757796407,-0.493815326
1877,0,0,-0.236235418,-1.120578168,-0.493815326
1878,0,0,-0.236235418,-1.120578168,-0.493815326
1879.1,1,0,-0.236235418,-1.120578168,-0.493815326
1879.2,1,0,-0.236235418,-1.120578168,-0.493815326
1880,1,0,-0.236235418,-1.120578168,-0.493815326
1881,1,1,4.808788258,1.056112399,5.218950212
1882,0,0,-0.236235418,-1.120578168,-0.493815326
1883,1,1,-0.209612601,0.693330638,-0.493815326
1884,1,1,-0.210278172,1.056112399,2.362567443
1885,1,1,6.555910573,0.693330638,2.362567443
1886,1,1,0.562449069,0.693330638,-0.493815326
1887,1,1,-0.169678377,0.693330638,-0.493815326
1888,1,1,-0.22292401,1.056112399,-0.493815326
1889,0,0,-0.236235418,-1.120578168,-0.493815326
1891,1,1,0.762120191,0.693330638,0.934376058
1892,1,1,-0.089809928,0.693330638,0.934376058
1893,1,0,-0.236235418,-1.120578168,-0.493815326
1894,1,1,-0.182989785,1.056112399,0.934376058
1895,1,1,-0.136399857,0.693330638,-0.493815326
1896,1,1,-0.049875704,0.693330638,2.362567443
1897,0,0,-0.236235418,-1.120578168,-0.493815326
1898,1,1,0.62900611,0.693330638,0.934376058
1899,1,1,0.512531289,1.056112399,0.934376058
1900,0,0,-0.236235418,-1.120578168,-0.493815326
1901,1,0,-0.236235418,-1.120578168,-0.493815326
1902,1,1,-0.196966764,1.056112399,0.934376058
1903,1,1,-0.229579714,1.056112399,-0.493815326
1905,0,0,-0.236235418,-1.120578168,-0.493815326
1906,1,0,-0.236235418,-1.120578168,-0.493815326
1907,1,1,-0.119760597,1.056112399,0.934376058
1908,1,1,-0.103121336,1.056112399,-0.493815326
1909,1,1,0.029992745,0.693330638,-0.493815326
1910,1,1,-0.12508516,0.693330638,0.934376058
1914,1,1,-0.182989785,0.693330638,-0.493815326
1915,1,1,-0.156366969,1.056112399,-0.493815326
1916,1,1,1.274609403,0.693330638,2.362567443
1917,1,1,-0.202956897,1.056112399,-0.493815326
1919,1,1,-0.176334081,0.693330638,0.934376058
1920,1,0,-0.236235418,-1.120578168,-0.493815326
1921,1,1,-0.217932231,1.056112399,0.934376058
1922,1,1,1.973458329,-0.757796407,0.934376058
1923,1,1,-0.226251862,1.056112399,-0.493815326
1924,1,1,-0.212474554,1.056112399,-0.493815326
1926,1,1,-0.229579714,0.693330638,-0.493815326
1927,1,1,-0.226251862,1.056112399,-0.493815326
1928,1,0,-0.236235418,-1.120578168,-0.493815326
1929,1,1,0.828677231,-0.395014646,-0.493815326
1930,0,0,-0.236235418,-1.120578168,-0.493815326
1931,1,1,0.029992745,-0.757796407,-0.493815326
1932,1,1,1.787098616,0.693330638,0.934376058
1933,1,0,-0.236235418,-1.120578168,-0.493815326
1934,1,1,0.163106826,-0.757796407,-0.493815326
1935,1,1,-0.122422878,1.056112399,0.934376058
1936,0,0,-0.236235418,-1.120578168,-0.493815326
1937,1,1,2.426046205,0.693330638,0.934376058
1938,0,0,-0.236235418,-1.120578168,-0.493815326
1939,0,0,-0.236235418,-1.120578168,-0.493815326
1940.1,1,1,0.762120191,-0.757796407,-0.493815326
1940.2,1,1,-0.229579714,1.056112399,-0.493815326
1941,1,1,0.229663866,1.056112399,-0.493815326
1942,1,0,-0.236235418,-1.120578168,-0.493815326
1943,0,0,-0.236235418,-1.120578168,-0.493815326
1944,0,0,-0.236235418,-1.120578168,-0.493815326
1945,0,0,-0.236235418,-1.120578168,-0.493815326
1946,0,0,-0.236235418,-1.120578168,-0.493815326
1947,1,0,-0.236235418,-1.120578168,-0.493815326
1948,1,1,-0.226251862,1.056112399,-0.493815326
1949,1,1,-0.206284749,1.056112399,0.934376058
1950,1,1,0.4493021,1.056112399,0.934376058
1951,1,1,-0.214937165,1.056112399,-0.493815326
1952,0,0,-0.236235418,-1.120578168,-0.493815326
1953,1,0,-0.236235418,-1.120578168,-0.493815326
1954,1,1,-0.224920721,1.056112399,-0.493815326
1955,1,0,-0.236235418,-1.120578168,-0.493815326
1957,1,0,-0.236235418,-1.120578168,-0.493815326
1958,1,1,-0.229579714,1.056112399,-0.493815326
1959,1,1,-0.221592869,1.056112399,-0.493815326
1960,1,1,2.426046205,-0.757796407,-0.493815326
1961,1,0,-0.236235418,-1.120578168,-0.493815326
1962,1,1,1.028348353,-0.757796407,-0.493815326
1963.1,1,1,0.396056468,1.056112399,0.934376058
1963.2,1,1,0.562449069,-0.757796407,-0.493815326
1964,0,0,-0.236235418,-1.120578168,-0.493815326
1965,1,1,0.429334988,-0.757796407,-0.493815326
1966,1,1,-0.215602735,1.056112399,-0.493815326
1967,1,1,-0.139727709,1.056112399,0.934376058
1968,0,0,-0.236235418,-1.120578168,-0.493815326
1969,1,1,-0.196301193,1.056112399,-0.493815326
1970,1,0,-0.236235418,-1.120578168,-0.493815326
1971,0,0,-0.236235418,-1.120578168,-0.493815326
1973,1,1,-0.169678377,1.056112399,-0.493815326
1976,1,1,0.163106826,-0.757796407,-0.493815326
1977,1,0,-0.236235418,-1.120578168,-0.493815326
1978,1,1,-0.209612601,1.056112399,-0.493815326
1979,1,1,-0.003285776,1.056112399,0.934376058
1980,1,1,-0.209612601,1.056112399,-0.493815326
1982,1,1,-0.063187112,1.056112399,-0.493815326
1983,1,1,-0.182989785,0.693330638,-0.493815326
1984,1,0,-0.236235418,-1.120578168,-0.493815326
1985,0,0,-0.236235418,-1.120578168,-0.493815326
1986,0,0,-0.236235418,-1.120578168,-0.493815326
1988,0,0,-0.236235418,-1.120578168,-0.493815326
1989,0,0,-0.236235418,-1.120578168,-0.493815326
1992.1,0,0,-0.236235418,-1.120578168,-0.493815326
1992.2,1,1,-0.22292401,1.056112399,-0.493815326
1993,1,1,-0.226251862,1.056112399,-0.493815326
1995,0,0,-0.236235418,-1.120578168,-0.493815326
1996,0,0,-0.236235418,-1.120578168,-0.493815326
1997,0,0,-0.236235418,-1.120578168,-0.493815326
1998,1,1,-0.200960186,1.056112399,0.934376058
2000,1,1,-0.228248573,1.056112399,-0.493815326
2001,0,0,-0.236235418,-1.120578168,-0.493815326
2002,0,0,-0.236235418,-1.120578168,-0.493815326
2003,1,1,0.417687506,1.056112399,0.934376058
2004.1,0,0,-0.236235418,-1.120578168,-0.493815326
2004.2,1,1,-0.202956897,1.056112399,-0.493815326
2005,1,1,-0.149711265,-0.757796407,-0.493815326
2006,1,1,-0.029908592,1.056112399,0.934376058
2007,0,0,-0.236235418,-1.120578168,-0.493815326
2009,0,0,-0.236235418,-1.120578168,-0.493815326
2010,1,1,-0.201625757,0.693330638,-0.493815326
2011,1,1,-0.176334081,1.056112399,0.934376058
2012,1,1,-0.176334081,1.056112399,-0.493815326
2013,1,1,-0.202956897,0.693330638,-0.493815326
2014,1,1,-0.202956897,1.056112399,-0.493815326
2015,1,1,-0.169678377,-0.757796407,-0.493815326
2016,0,0,-0.236235418,-1.120578168,-0.493815326
2017,1,1,-0.163022673,1.056112399,0.934376058
2018,1,1,0.505875585,1.056112399,2.362567443
2019,1,1,1.061626873,1.056112399,0.934376058
2020,1,1,0.362777948,-0.757796407,-0.493815326
2021,0,0,-0.236235418,-1.120578168,-0.493815326
2022,1,1,-0.156366969,-0.757796407,-0.493815326
2023,1,1,-0.018593895,1.056112399,2.362567443
2024,1,1,-0.192973341,1.056112399,-0.493815326
2025,1,1,-0.228914143,1.056112399,0.934376058
2026,1,1,-0.216268305,1.056112399,-0.493815326
2027,0,0,-0.236235418,-1.120578168,-0.493815326
2028,0,0,-0.236235418,-1.120578168,-0.493815326
2029,0,0,-0.236235418,-1.120578168,-0.493815326
2030,1,1,-0.036564296,-0.757796407,-0.493815326
2031,0,0,-0.236235418,-1.120578168,-0.493815326
2032,0,0,-0.236235418,-1.120578168,-0.493815326
2033,1,1,-0.200960186,1.056112399,0.934376058
2034,0,0,-0.236235418,-1.120578168,-0.493815326
2035,0,0,-0.236235418,-1.120578168,-0.493815326
2038,1,1,-0.120426167,0.693330638,0.934376058
2039,1,1,-0.202956897,1.056112399,0.934376058
2040,0,0,-0.236235418,-1.120578168,-0.493815326
2041,0,0,-0.236235418,-1.120578168,-0.493815326
2042,1,1,0.129828306,0.693330638,0.934376058
2043,1,1,-0.218997144,1.056112399,0.934376058
2044,1,1,7.750609451,-0.757796407,0.934376058
2045,0,0,-0.236235418,-1.120578168,-0.493815326
2047,1,1,-0.202956897,1.056112399,-0.493815326
2048,1,1,-0.206284749,1.056112399,-0.493815326
2049,0,0,-0.236235418,-1.120578168,-0.493815326
2050,1,1,-0.083154224,0.693330638,-0.493815326
2051,1,1,-0.210943742,1.056112399,0.934376058
2052,1,1,0.762120191,-0.757796407,-0.493815326
2053,1,1,-0.07649852,0.693330638,-0.493815326
2054,1,1,0.495892029,0.693330638,-0.493815326
2055,0,0,-0.236235418,-1.120578168,-0.493815326
2056,1,1,-0.185652067,0.693330638,-0.493815326
2057,1,1,-0.097796773,1.056112399,2.362567443
2058,1,1,0.296220907,-0.757796407,-0.493815326
2059,1,1,-0.209612601,1.056112399,-0.493815326
2060,1,1,2.046671074,0.693330638,0.934376058
2061,0,0,-0.236235418,-1.120578168,-0.493815326
2062,1,1,-0.189645489,1.056112399,-0.493815326
2063,0,0,-0.236235418,-1.120578168,-0.493815326
2064,0,0,-0.236235418,-1.120578168,-0.493815326
2066,0,0,-0.236235418,-1.120578168,-0.493815326
2067,0,0,-0.236235418,-1.120578168,-0.493815326
2068,1,1,0.13648401,1.056112399,0.934376058
2070,1,1,-0.226251862,1.056112399,-0.493815326
2071,1,1,-0.216268305,1.056112399,-0.493815326
2072,1,1,-0.036564296,-0.395014646,-0.493815326
2073,1,1,0.802054415,1.056112399,0.934376058
2074,1,1,-0.1582705,1.056112399,2.362567443
2075,0,0,-0.236235418,-1.120578168,-0.493815326
2076,1,1,1.727197279,1.056112399,5.218950212
2077,1,1,0.143139714,1.056112399,2.362567443
2078,1,1,-0.136399857,0.693330638,-0.493815326
2080,1,1,0.9418242,0.693330638,0.934376058
2081.1,1,1,-0.232907566,1.056112399,-0.493815326
2081.2,0,0,-0.236235418,-1.120578168,-0.493815326
2082,1,1,-0.225919076,1.056112399,-0.493815326
2083,1,0,-0.236235418,-1.120578168,-0.493815326
2085.1,1,0,-0.236235418,-1.120578168,-0.493815326
2085.2,1,1,0.562449069,-0.757796407,-0.493815326
2086,1,0,-0.236235418,-1.120578168,-0.493815326
2087,1,1,0.029992745,-0.757796407,-0.493815326
2088,1,1,-0.156366969,0.693330638,-0.493815326
2089,1,1,0.587740745,0.693330638,2.362567443
2090.1,1,1,-0.234571492,1.056112399,-0.493815326
2090.2,0,0,-0.236235418,-1.120578168,-0.493815326
2091,1,1,-0.232508223,1.056112399,-0.493815326
2092,1,1,-0.234904277,1.056112399,-0.493815326
2093,1,1,-0.003285776,-0.757796407,-0.493815326
2094,1,0,-0.236235418,-1.120578168,-0.493815326
2095.1,1,0,-0.236235418,-1.120578168,-0.493815326
2095.2,1,1,-0.22358958,1.056112399,2.362567443
2096,1,1,0.029992745,-0.757796407,-0.493815326
2097.1,1,0,-0.236235418,-1.120578168,-0.493815326
2097.2,0,0,-0.236235418,-1.120578168,-0.493815326
2098,1,0,-0.236235418,-1.120578168,-0.493815326
2099,1,1,-0.219596157,0.693330638,-0.493815326
2100,1,1,-0.068511675,0.693330638,0.934376058
2101,0,0,-0.236235418,-1.120578168,-0.493815326
2102,1,1,0.429334988,-0.757796407,-0.493815326
2103,1,1,-0.204288038,0.693330638,-0.493815326
2104,0,0,-0.236235418,-1.120578168,-0.493815326
2105,1,1,-0.192227902,1.056112399,-0.493815326
2106,1,1,0.46594136,0.693330638,0.934376058
2107,1,1,0.029992745,-0.757796407,-0.493815326
2108,0,0,-0.236235418,-1.120578168,-0.493815326
2109,1,1,-0.136399857,1.056112399,0.934376058
2110,1,0,-0.236235418,-1.120578168,-0.493815326
2111,1,1,-0.1916422,1.056112399,0.934376058
2113.1,0,0,-0.236235418,-1.120578168,-0.493815326
2113.2,0,0,-0.236235418,-1.120578168,-0.493815326
2114,0,0,-0.236235418,-1.120578168,-0.493815326
2115,1,1,0.055743664,1.056112399,0.934376058
2116,1,1,-0.216268305,1.056112399,0.934376058
2117,1,1,-0.096911565,0.693330638,-0.493815326
2118,1,1,0.302876611,1.056112399,2.362567443
2119,1,1,0.296220907,0.693330638,-0.493815326
2120,1,1,-0.216268305,1.056112399,-0.493815326
2121,1,1,-0.234904277,1.056112399,-0.493815326
2122,1,1,1.095570964,1.056112399,0.934376058
2123.1,1,1,-0.22358958,1.056112399,-0.493815326
2123.2,1,1,-0.234904277,1.056112399,-0.493815326
2124,1,1,-0.226651204,0.693330638,-0.493815326
2126,1,1,-0.222258439,0.693330638,-0.493815326
2127,1,0,-0.236235418,-1.120578168,-0.493815326
2128.1,1,0,-0.236235418,-1.120578168,-0.493815326
2128.2,1,1,-0.229579714,-0.757796407,-0.493815326
2129,1,1,-0.103121336,0.693330638,-0.493815326
2130,1,1,3.291287733,0.330548877,0.934376058
2131,1,1,-0.232241995,1.056112399,-0.493815326
2132,1,1,-0.158030895,1.056112399,0.934376058
2133,0,0,-0.236235418,-1.120578168,-0.493815326
2134,1,1,-0.220261728,1.056112399,0.934376058
2135,1,1,-0.235569847,1.056112399,-0.493815326
2136,0,0,-0.236235418,-1.120578168,-0.493815326
2137,1,0,-0.236235418,-1.120578168,-0.493815326
2138,1,1,0.163106826,-0.757796407,-0.493815326
2139,1,1,-0.232907566,1.056112399,-0.493815326
2140.1,1,1,-0.23124364,1.056112399,-0.493815326
2140.2,1,1,0.213690177,1.056112399,2.362567443
2141,1,1,-0.233573136,1.056112399,-0.493815326
2142,1,1,-0.226251862,1.056112399,-0.493815326
2143,1,1,-0.192307771,1.056112399,2.362567443
2144,1,1,-0.23257478,1.056112399,0.934376058
2145,1,1,-0.145451614,1.056112399,2.362567443
2146,1,1,-0.109777041,1.056112399,0.934376058
2147,1,1,-0.086482076,1.056112399,0.934376058
2148,1,1,-0.22292401,0.693330638,-0.493815326
2149,1,1,-0.156366969,-0.395014646,-0.493815326
2150,1,1,-0.223256795,1.056112399,0.934376058
2151,0,0,-0.236235418,-1.120578168,-0.493815326
2152,1,1,-0.234904277,1.056112399,-0.493815326
2153,0,0,-0.236235418,-1.120578168,-0.493815326
2154,1,1,-0.096465632,1.056112399,0.934376058
2155,1,1,1.103225024,0.693330638,0.934376058
2157,1,1,0.762120191,-0.757796407,-0.493815326
2158,1,1,-0.2199955,1.056112399,0.934376058
2159,1,1,-0.228581358,1.056112399,-0.493815326
2160,1,1,-0.232042324,1.056112399,-0.493815326
2161,1,1,-0.230578069,1.056112399,-0.493815326
2162,1,1,-0.208281461,1.056112399,3.790758827
2163,1,0,-0.236235418,-1.120578168,-0.493815326
2164,0,0,-0.236235418,-1.120578168,-0.493815326
2165,1,1,-0.232907566,1.056112399,-0.493815326
2166,1,1,0.302876611,-0.757796407,0.934376058
2169,1,1,-0.236082336,1.056112399,-0.493815326
2170,1,1,0.083238377,0.693330638,-0.493815326
2171,1,1,-0.220328285,1.056112399,-0.493815326
2172,1,1,0.010025632,0.693330638,-0.493815326
2174.1,0,0,-0.236235418,-1.120578168,-0.493815326
2174.2,0,0,-0.236235418,-1.120578168,-0.493815326
2175,1,1,-0.136399857,0.693330638,-0.493815326
