,a01,Savings in past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
0,1.0,1,0,0.0,0.0,1
1,2.0,1,1,85000.0,5.0,2
3,3.1,1,1,10420.0,6.0,2
5,3.2,1,1,16282.0,6.0,1
6,4.0,1,1,46900.0,2.0,1
7,5.0,1,1,38000.0,1.0,1
8,6.0,1,1,1000.0,6.0,1
9,7.0,1,1,72000.0,5.0,1
10,8.0,1,1,217440.0,2.0,1
11,9.0,1,1,10000.0,6.0,1
12,10.1,1,1,87300.0,5.0,2
14,10.2,1,1,13530.0,5.0,1
15,11.1,1,0,0.0,0.0,1
16,11.2,1,0,0.0,0.0,1
17,11.3,1,0,0.0,0.0,1
18,12.0,1,1,11000.0,5.0,2
20,13.0,1,1,153.0,6.0,1
24,14.0,1,1,70000.0,5.0,4
26,15.0,1,1,13200.0,6.0,2
27,16.1,1,0,0.0,0.0,1
28,16.2,1,1,24200.0,5.0,3
31,17.0,1,1,4550.0,6.0,3
34,18.1,1,1,22000.0,5.0,1
35,18.2,1,1,54000.0,5.0,2
37,19.0,1,1,13300.0,5.0,2
39,21.0,1,1,1500.0,5.0,1
40,22.0,0,0,0.0,0.0,1
41,23.0,1,1,17600.0,6.0,2
44,24.0,1,1,36900.0,6.0,2
45,26.0,1,1,8100.0,6.0,2
47,27.0,1,1,6000.0,6.0,1
49,28.0,1,1,7200.0,6.0,2
50,29.0,0,0,0.0,0.0,1
51,30.1,1,1,4000.0,6.0,1
52,30.2,1,1,8000.0,5.0,1
53,31.0,1,1,800.0,6.0,2
56,32.0,1,1,2600.0,6.0,2
57,33.0,0,0,0.0,0.0,1
58,34.0,0,0,0.0,0.0,1
59,35.0,1,1,6000.0,2.0,1
60,36.0,1,1,1800.0,5.0,1
61,37.0,1,1,3000.0,6.0,1
62,38.1,1,1,2000.0,6.0,1
63,38.2,1,1,3000.0,7.0,1
65,39.0,1,1,44000.0,5.0,2
66,40.0,1,1,2100.0,6.0,1
67,41.0,1,1,7000.0,6.0,1
68,42.0,1,1,15000.0,6.0,1
69,43.0,1,1,16000.0,2.0,1
71,44.0,1,1,280000.0,5.0,2
72,45.0,0,0,0.0,0.0,1
73,46.0,1,1,15000.0,6.0,1
74,47.0,1,1,5000.0,6.0,1
75,48.0,0,0,0.0,0.0,1
76,49.0,1,1,800000.0,5.0,1
77,50.0,1,0,0.0,0.0,1
78,51.0,1,0,0.0,0.0,1
79,52.0,1,0,0.0,0.0,1
81,53.0,1,1,2200.0,6.0,2
82,54.0,1,1,700000.0,1.0,1
83,56.0,1,0,0.0,0.0,1
84,58.0,1,1,2700.0,6.0,2
86,60.0,1,1,10000.0,6.0,1
87,61.0,1,1,10000.0,5.0,1
88,63.0,1,1,7000.0,6.0,3
91,66.0,0,0,0.0,0.0,1
92,67.0,1,1,30000.0,6.0,1
93,68.0,1,1,10000.0,6.0,1
94,69.1,0,0,0.0,0.0,1
95,69.2,1,1,14300.0,5.0,2
97,70.0,1,1,85000.0,6.0,2
99,71.0,1,1,5000.0,6.0,1
100,72.0,1,1,25000.0,5.0,1
101,73.0,1,1,3850.0,6.0,1
102,74.0,1,1,30600.0,5.0,2
104,75.0,1,1,5000.0,5.0,1
105,76.0,1,1,14700.0,6.0,3
108,78.0,1,1,5000.0,6.0,1
109,79.0,1,1,300000.0,5.0,1
110,80.0,1,0,0.0,0.0,1
111,81.0,1,1,8000.0,6.0,2
113,82.0,1,1,15600.0,6.0,3
116,83.0,1,1,36000.0,6.0,2
118,84.0,0,0,0.0,0.0,1
120,85.0,1,1,51500.0,5.0,2
121,86.0,1,1,4200.0,6.0,1
122,87.0,1,1,19800.0,5.0,1
123,90.0,1,1,48000.0,5.0,1
124,91.0,1,1,5589.0,6.0,1
125,92.0,1,1,8200.0,6.0,1
126,93.1,0,0,0.0,0.0,1
127,93.2,1,1,550.0,6.0,1
128,94.0,1,1,9200.0,5.0,1
129,95.0,1,1,213700.0,6.0,2
131,96.0,1,1,3588.0,6.0,1
132,97.0,1,1,15000.0,6.0,2
134,99.0,1,1,3000.0,6.0,1
135,100.1,1,1,11100.0,6.0,2
137,101.0,1,1,30000.0,2.0,1
138,102.0,0,0,0.0,0.0,1
139,103.0,1,1,600.0,6.0,1
140,104.0,1,1,3000.0,5.0,1
141,105.0,1,1,120000.0,5.0,2
143,106.0,1,1,35700.0,5.0,2
145,107.0,0,0,0.0,0.0,1
146,108.0,1,1,4000.0,6.0,1
147,109.0,1,1,11400.0,6.0,3
150,110.0,1,0,0.0,0.0,1
151,111.0,1,1,5500.0,6.0,2
154,112.0,1,1,43100.0,6.0,2
155,113.0,1,1,4500.0,6.0,1
156,114.0,1,1,27000.0,6.0,2
158,116.0,1,1,161000.0,5.0,2
160,117.0,0,0,0.0,0.0,1
161,118.0,1,1,11650.0,6.0,2
164,120.0,1,1,12000.0,6.0,2
165,121.0,0,0,0.0,0.0,1
166,122.0,1,1,35100.0,7.0,6
172,123.0,0,0,0.0,0.0,1
173,124.0,1,1,74000.0,5.0,2
175,126.0,1,1,10000.0,6.0,2
178,127.0,1,1,550.0,6.0,2
179,128.0,1,1,3400.0,6.0,2
181,129.0,1,1,20000.0,6.0,2
183,130.0,1,1,10500.0,5.0,1
184,131.0,1,1,2000.0,6.0,1
185,132.0,1,1,6150.0,6.0,2
187,134.0,1,1,3000.0,6.0,1
188,135.0,0,0,0.0,0.0,1
189,136.0,1,1,200.0,6.0,1
190,137.0,1,1,10000.0,6.0,1
191,140.0,1,1,6000.0,6.0,1
192,141.0,1,1,16000.0,6.0,4
196,142.1,1,1,25000.0,1.0,1
198,142.2,1,1,112000.0,5.0,2
199,143.0,0,0,0.0,0.0,1
200,144.0,0,0,0.0,0.0,1
201,145.0,1,1,2700.0,7.0,1
202,146.0,1,1,47000.0,6.0,8
210,147.0,1,1,11000.0,6.0,3
213,148.1,1,1,600.0,6.0,1
215,148.2,1,1,2500.0,6.0,2
216,148.3,0,0,0.0,0.0,1
217,149.0,1,1,2000.0,6.0,1
218,150.0,0,0,0.0,0.0,1
219,151.0,1,1,3200.0,6.0,1
220,152.0,1,1,328000.0,5.0,2
222,153.0,1,1,5100.0,6.0,3
225,154.0,1,1,74000.0,6.0,2
227,155.0,1,1,20000.0,2.0,1
228,157.0,0,0,0.0,0.0,1
229,160.0,0,0,0.0,0.0,1
230,161.0,1,0,0.0,0.0,1
231,162.0,1,1,200000.0,5.0,1
232,163.0,1,1,1000.0,6.0,1
233,164.0,1,1,100000.0,2.0,1
234,165.0,0,0,0.0,0.0,1
235,166.0,1,1,3000.0,6.0,1
236,167.0,1,1,204968.0,5.0,3
239,168.0,0,0,0.0,0.0,1
240,169.0,0,0,0.0,0.0,1
241,170.0,1,1,10000.0,1.0,1
242,171.0,1,1,90000.0,5.0,1
243,172.0,1,1,7000.0,5.0,1
244,173.0,0,0,0.0,0.0,1
245,174.0,0,0,0.0,0.0,1
246,175.0,1,0,0.0,0.0,1
247,176.0,1,1,4800.0,5.0,1
248,177.0,0,0,0.0,0.0,1
249,178.0,1,1,5000.0,6.0,1
250,179.0,1,1,1000.0,6.0,1
251,180.0,0,0,0.0,0.0,1
252,182.0,1,1,50000.0,1.0,1
253,183.0,1,1,230000.0,5.0,3
257,184.0,1,1,20000.0,6.0,2
258,185.0,1,1,13357.0,6.0,6
264,186.0,1,1,4000.0,5.0,1
265,187.0,0,0,0.0,0.0,1
266,188.0,0,0,0.0,0.0,1
267,189.0,0,0,0.0,0.0,1
268,190.0,1,1,125000.0,1.0,2
270,191.1,1,1,35000.0,6.0,2
272,191.2,1,0,0.0,0.0,1
273,192.0,1,1,20000.0,5.0,1
277,193.0,1,1,67000.0,6.0,4
279,194.0,1,1,5000.0,6.0,2
280,195.1,0,0,0.0,0.0,1
281,195.2,0,0,0.0,0.0,1
282,196.0,1,1,172000.0,5.0,2
284,197.0,1,1,1400000.0,1.0,1
285,198.0,1,1,3302.0,6.0,1
286,199.0,1,1,20000.0,5.0,1
287,201.0,1,1,7050.0,6.0,3
290,202.0,0,0,0.0,0.0,1
291,203.0,0,0,0.0,0.0,1
293,204.0,1,1,155000.0,2.0,2
294,205.0,1,1,19800.0,5.0,1
295,206.0,1,1,10650.0,6.0,2
297,207.0,1,0,0.0,0.0,1
298,208.0,1,1,3900.0,6.0,2
300,209.1,1,1,13000.0,6.0,3
303,209.2,1,1,9400.0,6.0,1
304,210.1,1,1,3500.0,6.0,1
305,210.2,1,1,700.0,6.0,2
307,212.1,1,1,1200.0,6.0,1
308,212.2,0,0,0.0,0.0,1
309,214.0,0,0,0.0,0.0,1
310,215.2,1,1,1400.0,6.0,1
311,216.0,1,1,15000.0,1.0,1
312,218.0,1,1,240000.0,2.0,2
314,219.0,0,0,0.0,0.0,1
315,220.0,1,1,8000.0,6.0,2
317,221.0,1,1,4000000.0,1.0,1
318,222.1,1,1,1500.0,6.0,1
319,222.2,1,1,2000.0,1.0,1
320,223.0,0,0,0.0,0.0,1
321,224.0,1,1,1800.0,5.0,1
322,225.0,1,1,10000.0,6.0,1
324,226.0,1,1,21500.0,6.0,3
326,227.0,0,0,0.0,0.0,1
327,228.0,0,0,0.0,0.0,1
328,229.0,0,0,0.0,0.0,1
329,230.0,1,1,3000.0,5.0,1
330,231.0,1,1,12000.0,5.0,1
331,232.0,1,1,16000.0,6.0,1
332,233.0,1,0,0.0,0.0,1
333,234.0,0,0,0.0,0.0,1
334,235.0,1,1,1317.0,6.0,1
335,238.0,1,1,4078.0,6.0,2
337,239.0,0,0,0.0,0.0,1
338,240.1,1,1,7000.0,5.0,2
340,240.2,1,1,2500.0,6.0,1
341,241.0,1,1,900.0,6.0,1
342,242.0,1,1,2000.0,6.0,1
343,243.0,1,1,31000.0,6.0,2
345,244.0,1,1,2200.0,5.0,1
346,245.0,1,1,3000.0,6.0,1
347,246.0,0,0,0.0,0.0,1
348,247.0,1,1,4000.0,6.0,1
349,248.0,0,0,0.0,0.0,1
350,249.0,1,1,13500.0,5.0,1
351,250.0,1,1,20000.0,1.0,1
352,251.0,1,1,7000.0,5.0,1
353,252.0,0,0,0.0,0.0,1
354,254.0,1,1,3000.0,6.0,1
355,255.0,0,0,0.0,0.0,1
356,256.0,1,1,150000.0,5.0,1
357,257.0,0,0,0.0,0.0,1
358,258.0,1,1,37000.0,6.0,3
361,259.0,0,0,0.0,0.0,1
362,260.0,1,1,18340.0,6.0,4
366,261.0,1,1,880.0,6.0,1
367,262.0,1,1,2000.0,6.0,1
368,263.0,1,1,277793.0,6.0,4
372,264.0,0,0,0.0,0.0,1
373,265.0,1,1,2000.0,6.0,1
374,267.0,1,1,2000.0,6.0,1
375,268.0,1,1,35000.0,6.0,3
378,269.0,0,0,0.0,0.0,1
379,270.0,0,0,0.0,0.0,1
380,271.0,0,0,0.0,0.0,1
381,272.0,1,1,9000.0,5.0,1
382,273.0,1,1,1000.0,6.0,1
383,274.0,1,1,2000.0,6.0,1
384,275.0,1,1,1500.0,6.0,1
385,276.0,1,1,22000.0,5.0,1
386,277.0,1,1,300000.0,5.0,1
387,278.0,1,1,3000.0,7.0,1
388,279.0,1,1,3000.0,1.0,1
389,280.1,1,1,18000.0,6.0,3
392,280.2,1,1,5000.0,5.0,1
393,281.0,1,1,8430.0,6.0,2
395,282.1,1,1,2000.0,6.0,1
396,282.2,1,1,2000.0,5.0,1
397,284.0,0,0,0.0,0.0,1
398,285.0,1,1,27400.0,5.0,4
403,286.1,1,1,58200.0,7.0,3
405,286.2,1,1,3000.0,6.0,1
406,287.0,1,1,8000.0,6.0,1
408,288.0,1,1,1400.0,6.0,2
409,289.0,1,1,111000.0,5.0,3
413,290.0,1,1,18175.0,6.0,5
419,291.0,1,1,48000.0,6.0,3
420,292.0,1,1,42000.0,6.0,3
424,293.0,1,1,21547.0,6.0,2
426,294.0,1,1,28000.0,5.0,2
427,295.0,1,1,2000.0,5.0,1
428,296.0,1,1,4000.0,5.0,1
429,297.0,1,1,16540.0,5.0,2
431,298.0,1,1,90000.0,5.0,4
435,299.0,0,0,0.0,0.0,1
436,300.0,1,1,3000.0,5.0,1
437,301.0,1,0,0.0,0.0,1
438,302.0,1,1,8600.0,6.0,3
441,303.0,1,0,0.0,0.0,1
442,304.0,1,1,9000.0,6.0,2
444,305.0,1,1,3200.0,6.0,1
445,307.0,1,0,0.0,0.0,1
446,308.0,1,1,50000.0,1.0,1
447,309.0,1,1,25000.0,6.0,1
448,310.0,1,0,0.0,0.0,1
449,311.0,1,0,0.0,0.0,1
450,312.0,1,1,15000.0,6.0,1
451,313.0,1,0,0.0,0.0,1
452,314.0,1,1,5000.0,6.0,2
454,315.0,1,1,7400.0,6.0,2
456,316.1,1,1,2500.0,6.0,1
457,316.2,1,1,52000.0,6.0,3
460,316.3,1,1,5000.0,6.0,1
461,317.0,1,0,0.0,0.0,1
462,318.0,1,1,4000.0,5.0,1
463,319.0,1,0,0.0,0.0,1
464,320.0,1,0,0.0,0.0,1
465,322.1,1,1,35000.0,1.0,1
466,322.2,1,1,750000.0,1.0,2
468,323.0,1,1,20000.0,5.0,2
470,324.0,1,0,0.0,0.0,1
471,325.0,1,1,12593.0,6.0,3
474,326.0,1,0,0.0,0.0,1
475,327.0,1,0,0.0,0.0,1
476,328.0,0,0,0.0,0.0,1
477,329.1,1,1,8500.0,6.0,2
479,329.2,1,1,18000.0,5.0,2
481,330.0,1,0,0.0,0.0,1
482,331.0,1,1,17000.0,7.0,2
484,332.0,1,0,0.0,0.0,1
485,333.0,1,1,36000.0,5.0,1
486,334.0,1,1,42000.0,5.0,2
488,335.0,0,0,0.0,0.0,1
489,336.1,1,1,1500.0,6.0,1
490,336.2,1,1,2400.0,5.0,1
491,337.0,1,1,39600.0,5.0,3
494,338.1,1,1,13000.0,5.0,1
495,338.2,1,1,6000.0,5.0,1
497,339.0,1,1,6200.0,7.0,2
498,341.0,1,1,5000.0,5.0,1
499,342.0,1,0,0.0,0.0,1
500,343.0,1,0,0.0,0.0,1
501,345.0,1,1,12500.0,5.0,1
503,346.0,1,1,48000.0,6.0,3
505,347.0,1,1,141000.0,5.0,3
508,348.0,1,1,10000.0,5.0,1
509,349.0,1,1,15000.0,5.0,2
511,350.0,1,1,2000.0,5.0,1
512,351.0,1,1,2000.0,5.0,1
513,352.0,1,1,1500.0,6.0,1
514,353.0,1,1,6000.0,1.0,1
515,354.0,1,1,22511.0,6.0,2
517,355.0,1,1,6000.0,6.0,1
518,356.0,1,1,8000.0,6.0,1
519,358.0,1,1,5000.0,6.0,1
520,360.0,1,1,5000.0,5.0,1
521,361.0,1,1,6000.0,5.0,1
523,362.0,1,1,22000.0,6.0,3
525,363.0,1,1,2600.0,6.0,1
526,364.0,1,1,36000.0,5.0,2
528,365.0,0,0,0.0,0.0,1
529,366.0,1,1,22000.0,6.0,2
531,367.0,1,1,10000.0,5.0,1
532,368.1,0,0,0.0,0.0,1
533,368.2,1,1,52800.0,6.0,2
535,369.0,1,1,500.0,5.0,1
536,370.0,1,0,0.0,0.0,1
537,371.0,1,0,0.0,0.0,1
538,372.0,1,1,2338.0,5.0,1
539,373.0,1,1,120000.0,1.0,1
540,374.0,1,1,26400.0,6.0,2
542,376.0,1,1,900.0,6.0,1
543,377.1,1,0,0.0,0.0,1
544,377.2,1,1,6500.0,6.0,2
546,378.0,1,1,3200.0,6.0,1
547,379.0,1,0,0.0,0.0,1
548,380.0,1,1,2120.0,6.0,3
551,381.0,1,0,0.0,0.0,1
552,382.0,1,1,8000.0,5.0,1
553,383.0,1,0,0.0,0.0,1
554,384.0,1,0,0.0,0.0,1
555,385.0,1,1,750.0,6.0,1
556,386.0,1,1,200000.0,1.0,1
557,387.0,0,0,0.0,0.0,1
558,388.0,1,1,700.0,6.0,1
559,389.0,1,1,6500.0,1.0,1
560,390.0,1,1,7500.0,5.0,2
562,391.0,1,1,15285.0,5.0,2
564,392.0,1,1,5000.0,6.0,1
565,393.0,0,0,0.0,0.0,1
566,394.0,1,0,0.0,0.0,1
567,395.0,1,1,10000.0,6.0,1
568,396.0,1,0,0.0,0.0,1
569,397.0,1,0,0.0,0.0,1
570,398.0,1,1,32800.0,6.0,3
573,399.0,1,1,500000.0,1.0,1
574,400.0,1,1,155300.0,6.0,6
580,401.0,1,1,7000.0,5.0,1
581,402.0,1,1,400.0,6.0,1
582,403.0,0,0,0.0,0.0,1
583,404.0,1,1,2000.0,6.0,1
584,405.0,1,0,0.0,0.0,1
585,407.0,1,1,5000.0,6.0,1
586,408.0,0,0,0.0,0.0,1
587,409.0,1,0,0.0,0.0,1
588,410.0,1,1,83500.0,6.0,2
590,411.0,1,1,50000.0,1.0,1
591,412.0,1,1,700.0,6.0,1
592,413.0,0,0,0.0,0.0,1
593,414.0,1,0,0.0,0.0,1
594,415.0,0,0,0.0,0.0,1
595,416.0,1,1,2200.0,6.0,2
597,417.0,1,1,4250.0,5.0,1
598,418.0,1,1,3950.0,6.0,1
599,419.0,1,1,6000.0,6.0,1
600,420.0,1,1,170000.0,1.0,2
602,421.0,1,1,8000.0,6.0,2
604,422.0,1,1,84000.0,5.0,1
605,423.0,1,1,1500.0,6.0,1
606,424.0,1,1,201150.0,6.0,3
609,425.0,1,1,16500.0,5.0,2
611,426.0,1,1,750.0,6.0,1
612,427.0,1,1,850.0,6.0,1
613,428.0,1,1,8000.0,6.0,1
614,429.0,1,1,5000.0,6.0,1
615,430.0,1,1,6000.0,5.0,1
616,431.0,1,1,23200.0,5.0,2
618,432.0,1,1,6000.0,6.0,3
621,433.0,1,1,2000.0,6.0,1
622,434.0,1,1,5000.0,5.0,1
623,435.0,1,1,300.0,6.0,1
624,436.0,1,1,3000.0,5.0,1
625,437.1,1,1,30000.0,6.0,1
626,438.1,1,0,0.0,0.0,1
627,438.2,1,1,4000.0,6.0,1
628,439.0,1,0,0.0,0.0,1
629,440.1,1,1,22000.0,5.0,1
630,440.2,1,0,0.0,0.0,1
631,440.3,1,0,0.0,0.0,1
632,441.0,1,1,1250.0,6.0,1
633,442.0,1,1,1500.0,6.0,1
634,443.0,1,1,12300.0,6.0,2
636,444.0,1,0,0.0,0.0,1
637,445.0,1,1,105000.0,1.0,1
638,446.0,1,0,0.0,0.0,1
640,447.0,1,1,7500.0,5.0,2
642,448.0,1,1,140750.0,6.0,2
643,449.0,1,1,90000.0,1.0,1
644,450.0,0,0,0.0,0.0,1
645,451.0,0,0,0.0,0.0,1
646,452.0,1,0,0.0,0.0,1
647,453.0,1,1,1100.0,6.0,1
648,454.0,1,0,0.0,0.0,1
649,455.0,1,0,0.0,0.0,1
650,456.0,1,1,7000.0,6.0,1
651,457.0,1,1,41750.0,6.0,2
653,458.0,1,0,0.0,0.0,1
654,459.0,1,1,24250.0,5.0,2
656,460.0,1,0,0.0,0.0,1
657,461.0,1,1,2500.0,6.0,2
659,462.0,1,0,0.0,0.0,1
660,463.0,1,1,3000.0,6.0,1
661,464.1,1,1,1000.0,5.0,1
663,464.2,1,1,8500.0,6.0,2
665,465.0,1,1,11000.0,6.0,2
666,466.0,1,1,10000.0,5.0,1
667,467.1,0,0,0.0,0.0,1
669,467.2,1,1,163000.0,6.0,2
670,468.0,1,1,36000.0,5.0,2
672,469.0,1,1,72000.0,6.0,2
675,471.0,1,1,5300.0,6.0,2
676,472.0,1,1,300.0,6.0,1
677,473.0,1,1,1400.0,6.0,1
678,474.1,1,0,0.0,0.0,1
679,474.2,1,0,0.0,0.0,1
680,475.0,1,1,50000.0,1.0,1
681,476.0,1,1,10100.0,6.0,2
683,477.0,1,0,0.0,0.0,1
684,478.0,1,1,45000.0,1.0,1
686,479.0,1,1,17200.0,6.0,3
688,480.0,0,0,0.0,0.0,1
689,481.0,1,1,700000.0,1.0,1
690,482.0,1,0,0.0,0.0,1
691,483.1,1,1,72000.0,5.0,2
693,483.2,0,0,0.0,0.0,1
694,484.1,0,0,0.0,0.0,1
695,484.2,0,0,0.0,0.0,1
696,485.0,1,1,50000.0,1.0,1
697,486.0,1,1,300000.0,5.0,1
698,487.0,1,0,0.0,0.0,1
699,489.0,1,0,0.0,0.0,1
700,490.1,1,1,3000.0,5.0,1
701,490.2,0,0,0.0,0.0,1
702,491.1,0,0,0.0,0.0,1
703,491.2,0,0,0.0,0.0,1
704,492.0,1,1,2000.0,1.0,1
705,493.0,1,1,13002.0,6.0,2
707,494.0,1,1,42400.0,5.0,2
709,495.1,1,1,8176.0,6.0,1
710,495.2,1,1,9661.0,6.0,1
711,496.0,0,0,0.0,0.0,1
712,497.0,0,0,0.0,0.0,1
713,498.0,0,0,0.0,0.0,1
714,499.0,0,0,0.0,0.0,1
715,500.0,1,1,80000.0,1.0,1
716,502.0,1,1,9928.0,6.0,1
717,503.0,1,1,1200000.0,1.0,1
718,505.0,1,1,3000.0,6.0,1
719,506.0,0,0,0.0,0.0,1
720,507.0,1,1,8000.0,6.0,1
721,508.0,1,1,20722.0,6.0,1
722,509.0,1,1,272000.0,5.0,2
724,510.0,1,1,10000.0,6.0,1
725,511.0,1,1,140000.0,1.0,2
727,512.0,0,0,0.0,0.0,1
728,513.0,1,1,13000.0,6.0,1
729,514.0,1,1,8649.0,6.0,1
730,515.0,1,1,20000.0,6.0,1
731,516.0,1,1,500000.0,1.0,1
732,517.0,0,0,0.0,0.0,1
733,518.0,1,1,1100.0,6.0,1
735,519.0,1,1,46000.0,6.0,2
736,520.0,0,0,0.0,0.0,1
737,521.0,1,1,161500.0,5.0,3
740,522.0,1,1,2739.0,6.0,1
741,523.1,1,1,5000.0,6.0,1
742,523.2,0,0,0.0,0.0,1
743,524.0,0,0,0.0,0.0,1
745,525.0,1,1,9000.0,6.0,2
746,526.0,0,0,0.0,0.0,1
747,527.0,1,1,6000.0,5.0,1
748,528.0,0,0,0.0,0.0,1
749,529.0,0,0,0.0,0.0,1
750,530.0,1,1,2700.0,6.0,1
751,531.0,1,1,25000.0,5.0,1
752,532.1,0,0,0.0,0.0,1
753,532.2,1,1,2300.0,6.0,1
754,533.0,1,1,120000.0,1.0,1
755,534.0,1,1,4300.0,6.0,1
756,535.1,0,0,0.0,0.0,1
757,535.2,1,1,40000.0,1.0,1
758,535.3,1,1,60000.0,1.0,1
759,535.4,0,0,0.0,0.0,1
760,535.5,1,1,1500.0,5.0,1
761,536.0,1,1,3750.0,6.0,1
762,538.0,1,1,400.0,6.0,1
763,539.0,1,1,2500.0,6.0,1
764,540.0,1,1,2400.0,5.0,1
765,541.0,1,1,2000.0,6.0,1
766,542.1,0,0,0.0,0.0,1
767,542.2,0,0,0.0,0.0,1
768,543.0,0,0,0.0,0.0,1
769,544.0,1,1,198000.0,5.0,2
771,545.0,1,1,35000.0,2.0,1
772,546.0,0,0,0.0,0.0,1
773,547.0,1,1,900.0,6.0,1
775,549.0,1,1,13750.0,6.0,3
777,551.0,1,1,11000.0,6.0,2
779,552.0,1,1,40000.0,2.0,1
780,553.0,0,0,0.0,0.0,1
781,554.0,1,1,20000.0,6.0,1
782,555.0,0,0,0.0,0.0,1
783,556.0,1,1,9000.0,5.0,1
784,557.0,0,0,0.0,0.0,1
785,558.0,1,1,52480.0,5.0,2
787,559.0,1,1,30000.0,6.0,2
789,560.0,1,1,150000.0,5.0,1
790,561.0,1,1,800.0,6.0,1
791,562.0,1,1,1200.0,6.0,2
793,563.0,0,0,0.0,0.0,1
794,564.0,1,1,150000.0,1.0,1
795,565.0,1,1,3600.0,5.0,1
796,567.0,1,1,18000.0,6.0,1
797,569.0,1,1,500.0,6.0,1
798,570.0,1,1,49200.0,5.0,2
800,571.0,1,1,312000.0,5.0,2
803,572.0,1,1,51640.0,6.0,2
804,573.0,1,1,14000.0,6.0,2
806,574.0,1,1,5535.0,6.0,1
807,575.0,1,1,22150.0,6.0,3
810,576.0,1,1,228300.0,6.0,3
814,577.0,1,1,77000.0,6.0,4
817,578.0,1,1,94450.0,6.0,2
819,579.0,1,1,5050.0,6.0,1
820,580.0,1,1,61500.0,6.0,4
824,581.11,1,1,2500.0,6.0,1
825,581.12,1,1,3500.0,6.0,1
826,581.2,1,1,9500.0,6.0,3
830,581.3,1,1,49000.0,6.0,5
835,582.1,1,1,9625.0,6.0,2
836,582.2,0,0,0.0,0.0,1
837,583.1,1,1,1200.0,6.0,1
838,583.2,1,1,900.0,6.0,1
839,584.0,1,1,5672.0,5.0,1
840,585.0,0,0,0.0,0.0,1
841,586.0,0,0,0.0,0.0,1
842,587.0,1,1,20000.0,6.0,2
844,588.0,0,0,0.0,0.0,1
845,589.0,1,1,8500.0,6.0,3
848,590.0,0,0,0.0,0.0,1
849,591.0,1,1,400.0,6.0,1
850,592.0,0,0,0.0,0.0,1
851,593.0,0,0,0.0,0.0,1
852,594.0,0,0,0.0,0.0,1
853,595.1,0,0,0.0,0.0,1
854,595.2,0,0,0.0,0.0,1
855,596.0,0,0,0.0,0.0,1
856,597.1,0,0,0.0,0.0,1
857,597.2,0,0,0.0,0.0,1
858,598.0,1,1,7000.0,6.0,3
861,599.1,1,1,700.0,1.0,1
862,599.2,1,1,30000.0,6.0,2
864,600.0,0,0,0.0,0.0,1
865,602.0,1,1,12000.0,5.0,1
866,603.0,0,0,0.0,0.0,1
867,604.0,1,1,2000.0,6.0,1
868,605.2,1,1,260000.0,5.0,2
870,606.0,0,0,0.0,0.0,1
871,607.0,0,0,0.0,0.0,1
872,608.0,0,0,0.0,0.0,1
873,609.0,0,0,0.0,0.0,1
874,610.0,0,0,0.0,0.0,1
875,611.0,0,0,0.0,0.0,1
876,612.0,1,1,58000.0,5.0,3
879,613.0,0,0,0.0,0.0,1
880,614.0,0,0,0.0,0.0,1
881,615.0,1,1,45000.0,6.0,3
884,616.0,1,1,6000.0,5.0,2
886,617.0,1,1,84500.0,5.0,3
889,618.0,1,1,8000.0,6.0,1
890,619.0,1,1,1200.0,1.0,1
891,620.0,0,0,0.0,0.0,1
892,621.0,1,1,3600.0,5.0,1
893,622.0,0,0,0.0,0.0,1
894,623.0,0,0,0.0,0.0,1
895,624.0,1,1,1500.0,5.0,1
896,625.0,1,1,6000.0,5.0,1
898,626.1,1,1,40000.0,5.0,2
899,626.2,0,0,0.0,0.0,1
900,627.0,0,0,0.0,0.0,1
901,628.0,0,0,0.0,0.0,1
902,629.0,0,0,0.0,0.0,1
903,630.0,0,0,0.0,0.0,1
904,631.0,0,0,0.0,0.0,1
905,632.0,0,0,0.0,0.0,1
906,633.0,0,0,0.0,0.0,1
908,634.0,1,1,23748.0,7.0,3
910,635.1,0,0,0.0,0.0,1
911,635.2,0,0,0.0,0.0,1
912,636.0,1,1,11000.0,6.0,1
913,637.0,0,0,0.0,0.0,1
914,638.0,0,0,0.0,0.0,1
915,639.0,0,0,0.0,0.0,1
916,640.0,1,1,4000.0,5.0,1
917,641.0,0,0,0.0,0.0,1
918,642.0,1,1,7000.0,5.0,1
919,643.0,1,1,300.0,6.0,1
920,644.0,1,1,2500.0,6.0,1
921,645.0,0,0,0.0,0.0,1
922,646.0,0,0,0.0,0.0,1
923,648.0,0,0,0.0,0.0,1
924,650.0,1,1,6000.0,6.0,1
925,651.0,0,0,0.0,0.0,1
926,652.0,0,0,0.0,0.0,1
927,653.0,0,0,0.0,0.0,1
928,654.1,0,0,0.0,0.0,1
929,654.2,0,0,0.0,0.0,1
930,655.1,1,1,16700.0,6.0,4
934,655.2,0,0,0.0,0.0,1
935,656.0,1,1,19000.0,5.0,1
936,657.0,0,0,0.0,0.0,1
937,658.0,1,1,40000.0,5.0,2
939,659.0,1,1,9000.0,6.0,1
940,660.1,0,0,0.0,0.0,1
941,660.2,1,1,9000.0,5.0,1
942,661.0,0,0,0.0,0.0,1
943,662.0,0,0,0.0,0.0,1
944,663.0,1,1,6000.0,6.0,1
945,664.0,1,1,500.0,5.0,1
946,665.0,0,0,0.0,0.0,1
