a01,e01,e02,e06_sum,e07,Savings diversification,g02_1,g02,Land Acquired,g10,f_ed,m_ed,combined_ed,Input in economic activity,Input on use of generated income,Autonomy in personal decisions in household,Year
2131,1,1,-0.232241995,1.056112399,-0.493815326,-0.010391094,0.792449965,0.990163883,0.383840365,-0.428886447,0.648186894,0.21636371,-0.274465904,-0.4739204,-1.289462508,1
2136,0,0,-0.236235418,-1.120578168,-0.493815326,-0.592786034,-0.049403338,0.824106741,0.010287046,-1.793917844,-1.126720319,-1.559804235,-0.876834376,-1.671832846,-1.289462508,1
2137,1,0,-0.236235418,-1.120578168,-0.493815326,-0.625504851,-0.724474382,0.042661371,-0.632714569,0.253629251,1.15530324,0.862242963,0.930271042,0.895122396,-0.053366704,1
2160,1,1,-0.232042324,1.056112399,-0.493815326,0.127027937,0.514479535,0.443152123,0.017941827,0.594887101,1.15530324,1.023712776,0.930271042,0.895122396,-0.465398638,1
2162,1,1,-0.208281461,1.056112399,3.790758827,0.814123091,0.697145817,-0.357829382,-0.182613439,1.277402799,1.408861414,1.508122215,-0.274465904,0.895122396,0.688290778,1
2166,1,1,0.302876611,-0.757796407,0.934376058,1.21983642,0.204741055,-1.569069706,-0.191799176,0.253629251,1.408861414,1.023712776,0.930271042,0.895122396,-1.289462508,1
2171,1,1,-0.220328285,1.056112399,-0.493815326,-0.278685392,-0.303547731,0.042661371,-0.61587405,0.594887101,1.662419587,1.346652402,-0.876834376,-0.816181099,0.35866523,1
2187,1,1,-0.196301193,0.693330638,-0.493815326,-0.317947972,-0.255895657,0.159878176,-0.551573889,0.253629251,0.648186894,0.539303336,-0.425058022,-0.388355225,0.152649264,1
2193,1,0,-0.236235418,-1.120578168,-0.493815326,-0.533892164,-0.61328621,0.042661371,-0.684154698,0.253629251,-0.112487626,0.054893897,-0.876834376,0.324687898,0.976713132,1
2196,1,0,-0.236235418,-1.120578168,-0.493815326,0.833754381,0.554189596,-0.562958791,-0.565352495,-1.111402145,-0.873162146,-1.075394795,-0.876834376,-0.388355225,-0.053366704,1
2210,1,1,-0.202956897,0.693330638,-0.493815326,-0.501173347,-0.637112247,-0.035483166,-0.418380697,0.594887101,0.648186894,0.700773149,0.478494688,-2.527484594,-1.289462508,1
2217,1,1,-0.016597184,0.693330638,0.934376058,-0.298316682,-0.343257792,0.023125237,0.108268244,0.253629251,-0.112487626,0.054893897,0.930271042,0.895122396,0.441071618,1
2218,1,1,-0.163022673,0.693330638,0.934376058,-0.082372491,-0.255895657,-0.19177224,-0.054013116,-0.087628598,-0.619603973,-0.429515543,-0.274465904,-2.527484594,-0.547805026,1
2223,1,1,-0.204288038,1.056112399,-0.493815326,-0.543707809,-0.402822884,0.316167251,-0.562290583,-0.770144296,-0.619603973,-0.752455169,-0.876834376,-0.816181099,0.441071618,1
2227.1,1,0,-0.236235418,-1.120578168,-0.493815326,-0.324491736,1.26102869,2.035347066,0.386902277,0.253629251,1.15530324,0.862242963,0.930271042,0.895122396,1.1827291,1
2230,1,0,-0.236235418,-1.120578168,-0.493815326,-0.301588564,-0.708590357,-0.421321818,-0.657209869,-2.135175693,0.141070547,-0.913924982,0.930271042,0.895122396,-0.671414606,1
2233,1,1,-0.226251862,1.056112399,-0.493815326,-0.517532755,-0.549750112,0.09638574,-0.571660035,1.277402799,-0.619603973,0.21636371,0.207428875,-0.131659701,0.35866523,1
2234,1,1,-0.103307696,1.056112399,2.362567443,-0.612417324,-0.720503376,0.02800927,-0.676346821,0.594887101,-0.366045799,0.054893897,0.32790257,-0.816181099,1.1827291,1
2236,1,1,-0.226251862,1.056112399,-0.493815326,0.159746754,0.172973006,-0.025715099,-0.159649095,1.277402799,1.662419587,1.669592028,-0.425058022,-0.816181099,-0.053366704,1
2243,1,1,-0.209612601,-0.757796407,-0.493815326,0.185921807,0.260335141,0.042661371,0.117453982,-2.817691391,-1.887394839,-2.528623114,0.026718333,0.039470649,-0.300585865,1
2249,1,0,-0.236235418,-1.120578168,-0.493815326,2.901583607,3.055923466,-0.572726859,2.536364818,0.594887101,0.394628721,0.539303336,-0.876834376,-0.245746601,-0.053366704,1
2255,1,0,-0.236235418,-1.120578168,-0.493815326,-0.501173347,-0.714467447,-0.13062414,-0.614343094,-0.428886447,-0.873162146,-0.752455169,0.930271042,-2.527484594,-0.671414606,1
2260.1,1,0,-0.236235418,-1.120578168,-0.493815326,-0.272141629,-0.065287362,0.325935318,-0.150157167,-0.428886447,0.394628721,0.054893897,-0.153992209,-0.131659701,-0.795024186,1
2267,1,0,-0.236235418,-1.120578168,-0.493815326,-0.036566147,0.149146969,0.238022713,-0.448999822,0.594887101,0.648186894,0.700773149,0.930271042,0.895122396,1.1827291,1
2309,1,1,-0.22292401,1.056112399,-0.493815326,0.375690945,0.435059412,-0.025715099,-0.066260765,0.253629251,0.141070547,0.21636371,-0.425058022,-0.388355225,0.688290778,1
2310,0,0,-0.236235418,-1.120578168,-0.493815326,1.030067282,1.189550579,-0.074555435,-0.164241964,1.277402799,1.15530324,1.346652402,-0.876834376,-0.816181099,0.688290778,1
2323,0,0,-0.236235418,-1.120578168,-0.493815326,0.323340838,-0.188388553,-0.714363832,2.138316199,1.959918497,1.662419587,1.992531655,-0.876834376,-0.816181099,-1.536681669,1
2327,1,1,-0.063187112,0.693330638,0.934376058,-0.553523454,-0.637112247,0.042661371,-0.265285075,-1.111402145,-0.619603973,-0.913924982,-0.876834376,0.039470649,-0.053366704,1
2337,1,1,0.429334988,1.056112399,-0.493815326,0.091037238,-0.49018502,-0.738784,-0.249975513,1.618660648,0.394628721,1.023712776,0.930271042,0.895122396,-1.289462508,1
2341,1,1,0.029992745,-0.757796407,-0.493815326,-0.277049451,-0.047417835,0.355239519,-0.485742771,-1.111402145,-0.873162146,-1.075394795,-1.479202849,-1.386615597,-0.259382672,1
2357,0,0,-0.236235418,-1.120578168,-0.493815326,0.539285029,1.523115095,1.06830842,-0.503501864,-1.111402145,-0.619603973,-0.913924982,0.930271042,0.895122396,1.1827291,1
2361,1,1,-0.129744153,0.693330638,0.934376058,-0.353938671,-0.394880872,0.042661371,0.634917186,0.253629251,0.648186894,0.539303336,0.930271042,0.895122396,1.1827291,1
2362,1,1,-0.169678377,1.056112399,0.934376058,-0.576426626,-0.641083253,0.071965572,-0.142808577,0.594887101,-0.366045799,0.054893897,0.930271042,0.895122396,-1.289462508,1
2368,1,1,-0.216268305,1.056112399,-0.493815326,-0.651679904,-0.478272001,0.38454372,-0.424504522,-1.111402145,-0.619603973,-0.913924982,-0.876834376,-0.816181099,-1.289462508,1
2383,1,1,-0.212680881,0.693330638,-0.493815326,1.926562864,2.376881416,0.047545404,-0.216294476,0.253629251,0.394628721,0.377833523,0.930271042,0.895122396,0.564681198,1
2384,1,0,-0.236235418,-1.120578168,-0.493815326,4.733837351,2.762069012,-3.669204139,-0.292842287,0.253629251,0.394628721,0.377833523,0.930271042,0.895122396,-1.289462508,1
2387,1,0,-0.236235418,-1.120578168,-0.493815326,4.315036495,4.739630071,-0.611799127,-0.243239305,0.594887101,0.648186894,0.700773149,0.478494688,0.895122396,0.441071618,1
2404.2,1,1,-0.214937165,1.41889416,-0.493815326,-0.213247758,-0.71653237,-0.562958791,-0.602095444,-0.087628598,-0.619603973,-0.429515543,-0.876834376,-0.816181099,0.441071618,1
2413,1,1,-0.21427825,1.056112399,-0.493815326,-0.54697969,-0.700648345,-0.045251233,-0.602095444,1.277402799,0.648186894,1.023712776,0.930271042,0.895122396,-0.053366704,1
2430,1,1,-0.209612601,0.693330638,-0.493815326,0.115903539,0.17535561,0.042661371,0.010287046,1.618660648,-0.112487626,0.700773149,-0.425058022,-0.388355225,-0.053366704,1
2441,1,1,1.128183914,0.693330638,2.362567443,-0.250874398,0.008176251,0.38454372,3.369205005,1.277402799,1.15530324,1.346652402,-0.425058022,-2.09965872,-0.053366704,1
2442,0,0,-0.236235418,-1.120578168,-0.493815326,-0.42919195,-0.486214013,0.042661371,-0.308151849,1.277402799,1.408861414,1.508122215,-0.876834376,-0.816181099,-0.300585865,1
2446.1,1,0,-0.236235418,-1.120578168,-0.493815326,-0.036566147,0.212683068,0.316167251,0.974789468,1.618660648,1.408861414,1.669592028,0.930271042,0.895122396,1.1827291,1
2446.2,1,1,-0.156366969,0.693330638,-0.493815326,-0.036566147,0.073697853,0.145226076,0.423645227,1.618660648,1.408861414,1.669592028,-0.274465904,-0.245746601,-0.053366704,1
2450,1,1,-0.186184523,0.693330638,0.934376058,-0.679490899,-0.789995983,0.042661371,-0.687828993,-1.111402145,-0.619603973,-0.913924982,0.930271042,0.895122396,-0.053366704,1
2454,1,1,-0.219596157,0.693330638,-0.493815326,-0.658223668,-0.764184443,0.042661371,-0.693952818,-1.111402145,-0.619603973,-0.913924982,0.930271042,0.895122396,1.1827291,1
2465,0,0,-0.236235418,-1.120578168,-0.493815326,2.773980221,3.202850694,-0.201540307,0.37771654,0.594887101,1.408861414,1.185182589,0.930271042,0.895122396,1.1827291,1
2469,1,1,-0.226251862,-0.757796407,-0.493815326,-0.190344587,-0.791981486,-0.689943664,-0.586785882,1.277402799,1.408861414,1.508122215,0.930271042,0.895122396,-0.053366704,1
2478,0,0,-0.236235418,-1.120578168,-0.493815326,-0.684398721,-0.795952493,0.042661371,-0.678643256,0.253629251,-0.873162146,-0.429515543,0.930271042,0.895122396,-1.289462508,1
2480,1,1,-0.208281461,1.056112399,-0.493815326,1.213292657,-0.279721694,-2.155153734,-0.341832886,1.277402799,0.648186894,1.023712776,0.930271042,0.895122396,1.1827291,1
2485,1,1,0.096549785,-0.757796407,-0.493815326,-0.115091308,-0.104997424,0.042661371,0.010287046,-0.770144296,-1.887394839,-1.559804235,0.026718333,0.039470649,-0.795024186,1
2491,1,1,0.562449069,-0.757796407,2.362567443,-0.46845453,-0.295605719,0.335703385,-0.295904199,-1.111402145,-0.619603973,-0.913924982,-0.876834376,-0.816181099,-0.759707163,1
2499,0,0,-0.236235418,-1.120578168,-0.493815326,-0.134722598,1.062478382,1.507871441,1.112575528,-2.817691391,-1.887394839,-2.528623114,-0.876834376,-0.816181099,-0.053366704,1
2501,1,1,-0.069842816,-0.757796407,0.934376058,0.506566213,-0.684764321,-1.598373907,-0.681705168,0.594887101,1.15530324,1.023712776,0.930271042,0.895122396,-0.300585865,1
2503,1,1,0.096549785,-0.757796407,-0.493815326,-0.612417324,-0.446503952,0.365007586,-0.59597162,1.277402799,1.15530324,1.346652402,0.930271042,0.895122396,1.1827291,1
2505,1,1,-0.003285776,-0.757796407,-0.493815326,-0.664767431,-0.764184443,0.052429438,-0.693952818,-1.793917844,-0.619603973,-1.236864609,0.930271042,0.895122396,0.564681198,1
2514,1,1,0.093221933,-0.757796407,0.934376058,-0.566610981,-0.398851878,0.355239519,-0.424504522,0.594887101,1.15530324,1.023712776,-0.153992209,0.895122396,0.152649264,1
2516,1,1,0.029992745,-0.757796407,-0.493815326,-0.245966575,-0.541808099,-0.299220979,-0.580662057,-0.428886447,-0.619603973,-0.590985356,0.32790257,0.324687898,0.688290778,1
2519,0,0,-0.236235418,-1.120578168,-0.493815326,0.519653739,1.618419242,1.214829427,-0.400009223,-1.111402145,-1.887394839,-1.721274048,-0.425058022,0.039470649,0.564681198,1
2521,1,1,0.163106826,-0.757796407,-0.493815326,-0.40956066,-0.533866087,-0.045251233,-0.602095444,-1.111402145,-0.619603973,-0.913924982,-0.876834376,-0.816181099,-1.536681669,1
2522,0,0,-0.236235418,-1.120578168,-0.493815326,-0.383385606,-0.589460173,-0.152699972,-0.623528832,-0.087628598,1.15530324,0.700773149,0.026718333,0.039470649,0.770697166,1
2523,0,0,-0.236235418,-1.120578168,-0.493815326,-0.337579263,-0.502098038,-0.113627703,-0.562290583,-1.111402145,-1.887394839,-1.721274048,0.026718333,0.039470649,-0.053366704,1
2524.1,1,1,-0.230578069,1.056112399,-0.493815326,-0.474998293,-0.51004005,0.081733639,-0.632714569,-0.087628598,0.141070547,0.054893897,-0.425058022,-0.388355225,-0.259382672,1
2524.2,1,1,0.129828306,0.693330638,0.934376058,-0.474998293,-0.645054259,-0.084323502,-0.684767081,-0.087628598,0.141070547,0.054893897,0.32790257,-0.245746601,-0.053366704,1
2525,1,1,-0.216268305,1.056112399,-0.493815326,-0.677854958,-0.78801048,0.042661371,-0.712324293,-1.111402145,-0.873162146,-1.075394795,0.026718333,-0.816181099,-0.053366704,1
2526,0,0,-0.236235418,-1.120578168,-0.493815326,-0.553523454,-0.708590357,-0.045251233,-0.669457518,-1.111402145,-0.112487626,-0.590985356,0.026718333,0.039470649,-0.053366704,1
2538,0,0,-0.236235418,-1.120578168,-0.493815326,-0.206703995,-0.089113399,0.198950445,-0.23466595,-0.770144296,-1.887394839,-1.559804235,-0.274465904,-0.245746601,-1.289462508,1
2541,0,0,-0.236235418,-1.120578168,-0.493815326,-0.42919195,-0.128823461,0.482224392,-0.556166758,0.594887101,-0.619603973,-0.106575916,0.930271042,0.895122396,1.1827291,1
2542,1,1,-0.149711265,1.056112399,0.934376058,-0.566610981,-0.748300419,-0.074555435,-0.687828993,-1.111402145,-0.619603973,-0.913924982,0.930271042,0.895122396,1.1827291,1
2543,1,1,-0.161691532,1.056112399,0.934376058,-0.645136141,-0.748300419,0.042661371,-0.693952818,-1.111402145,0.648186894,-0.106575916,0.930271042,0.895122396,1.1827291,1
2547,1,1,0.289565203,1.056112399,0.934376058,-0.474998293,-0.279721694,0.365007586,-0.504114246,-0.087628598,-1.887394839,-1.236864609,0.930271042,0.895122396,1.1827291,1
2549,1,1,-0.103121336,1.056112399,0.934376058,-0.115091308,-0.16059151,-0.025715099,-0.280594637,0.594887101,0.648186894,0.700773149,0.930271042,0.895122396,1.1827291,1
2555,1,1,-0.202956897,0.693330638,-0.493815326,-0.625504851,-0.724474382,0.042661371,-0.693952818,-1.111402145,-1.380278492,-1.398334422,0.930271042,0.895122396,-0.053366704,1
2556,1,1,-0.169678377,0.693330638,-0.493815326,1.350711688,1.681955341,0.052429438,-0.063198853,0.253629251,0.141070547,0.21636371,0.568849959,0.895122396,0.976713132,1
2557,1,1,-0.123088449,1.056112399,0.934376058,-0.514260874,-0.589460173,0.042661371,-0.635776481,-1.111402145,-1.887394839,-1.721274048,0.930271042,0.895122396,1.1827291,1
2569,1,1,-0.069842816,-0.757796407,-0.493815326,-0.324491736,0.125320933,0.638513466,-0.422667375,-0.087628598,-0.619603973,-0.429515543,-0.425058022,-0.816181099,-0.877430574,1
2571,1,1,-0.216268305,1.056112399,-0.493815326,-0.684398721,-0.795952493,0.042661371,-0.715386205,0.594887101,-0.619603973,-0.106575916,0.930271042,0.895122396,-0.671414606,1
2573,1,1,-0.136399857,1.056112399,3.790758827,14.94210821,0.387407338,-21.82804094,12.15995565,0.594887101,0.648186894,0.700773149,-0.876834376,0.039470649,-0.053366704,1
2578,0,0,-0.236235418,-1.120578168,-0.493815326,0.218640624,0.32387124,0.071965572,0.653288661,1.277402799,1.15530324,1.346652402,-0.876834376,-0.388355225,-1.289462508,1
2584,1,1,-0.22358958,1.056112399,-0.493815326,-0.481542057,-0.025577301,0.687353802,0.004163221,0.253629251,-0.619603973,-0.26804573,0.930271042,0.895122396,-2.278339151,1
2592,1,0,-0.236235418,-1.120578168,-0.493815326,-0.053579932,0.109436908,0.214579352,-0.249975513,0.253629251,-1.887394839,-1.075394795,0.930271042,0.895122396,-1.495478476,1
2593,1,1,-0.232907566,1.056112399,-0.493815326,-0.664767431,-0.243982639,0.692237835,-0.510238071,-0.087628598,-0.873162146,-0.590985356,0.478494688,0.467296522,0.255657247,1
2595,1,1,0.083238377,0.693330638,0.934376058,-0.308132327,0.315929227,0.848526909,0.016410871,-1.452659995,-0.619603973,-1.075394795,0.930271042,0.895122396,0.441071618,1
2621,1,1,-0.216068634,1.056112399,-0.493815326,-0.671311195,-0.780068468,0.042661371,-0.693952818,0.594887101,-0.112487626,0.21636371,0.930271042,0.895122396,-0.053366704,1
2624,1,1,-0.202956897,1.056112399,0.934376058,1.422693085,0.689203805,-1.276027692,2.009715876,-0.087628598,0.141070547,0.054893897,0.930271042,0.895122396,-1.08344654,1
2625,1,1,-0.186350916,1.056112399,0.934376058,-0.671311195,-0.780068468,0.042661371,-0.663333693,-0.428886447,-0.112487626,-0.26804573,0.930271042,0.895122396,-1.536681669,1
2636,1,1,-0.229579714,1.056112399,-0.493815326,-0.474998293,-0.76815545,-0.235728542,-0.632714569,-0.087628598,0.648186894,0.377833523,0.930271042,0.895122396,0.564681198,1
2643,1,1,-0.146150463,1.056112399,0.934376058,-0.370298079,-0.414735903,0.042661371,-0.204046826,0.253629251,-0.619603973,-0.26804573,0.930271042,0.895122396,-0.053366704,1
2644,1,1,-0.199629045,1.056112399,0.934376058,-0.612417324,-0.708590357,0.042661371,-0.632714569,0.594887101,0.141070547,0.377833523,0.930271042,0.895122396,-1.289462508,1
2652,0,0,-0.236235418,-1.120578168,-0.493815326,-0.592786034,0.061784834,0.960859681,0.37771654,-1.111402145,-0.873162146,-1.075394795,0.026718333,0.039470649,-0.053366704,1
2656,0,0,-0.236235418,-1.120578168,-0.493815326,-0.605873561,-0.684764321,0.062197505,0.010287046,-0.087628598,-1.380278492,-0.913924982,0.478494688,0.467296522,1.1827291,1
2666,0,0,-0.236235418,-1.120578168,-0.493815326,-0.160897651,-0.359141817,-0.201540307,0.160320756,0.594887101,0.648186894,0.700773149,0.32790257,0.324687898,-0.053366704,1
2672,0,0,-0.236235418,-1.120578168,-0.493815326,-0.677854958,-0.78801048,0.042661371,-0.663333693,0.253629251,-0.619603973,-0.26804573,0.930271042,0.895122396,-1.289462508,1
2674,0,0,-0.236235418,-1.120578168,-0.493815326,-0.203432113,-0.323402762,-0.094091569,0.837003408,1.277402799,1.15530324,1.346652402,0.478494688,0.467296522,1.1827291,1
2684,1,0,-0.236235418,-1.120578168,-0.493815326,-0.651679904,0.196799043,1.214829427,0.291982991,1.277402799,0.648186894,1.023712776,-0.274465904,-0.245746601,-0.795024186,1
2691,0,0,-0.236235418,-1.120578168,-0.493815326,-0.337579263,-0.152649497,0.316167251,1.15238039,1.277402799,1.15530324,1.346652402,0.930271042,0.895122396,1.1827291,1
2700,0,0,-0.236235418,-1.120578168,-0.493815326,-0.671311195,-0.303547731,0.628745399,0.138887369,0.594887101,0.394628721,0.539303336,-0.274465904,-0.245746601,-1.289462508,1
2704,1,1,-0.212940453,1.056112399,-0.493815326,-0.677854958,-0.470329989,0.433384056,-0.635776481,-1.452659995,-0.112487626,-0.752455169,0.026718333,0.039470649,-1.289462508,1
2705,1,1,0.029992745,1.056112399,3.790758827,-0.625504851,-0.720503376,0.047545404,-0.693952818,-0.770144296,-0.873162146,-0.913924982,0.32790257,-0.245746601,-0.877430574,1
2709,1,0,-0.236235418,-1.120578168,-0.493815326,1.913475338,2.388794434,0.081733639,0.788012808,-0.770144296,0.141070547,-0.26804573,-1.961097628,-1.842963196,-1.495478476,1
2723,1,1,-0.227583002,1.056112399,-0.493815326,-0.030022384,-0.216185596,-0.221076442,-0.216294476,0.253629251,1.408861414,1.023712776,-0.876834376,-0.816181099,-0.465398638,1
2726,0,0,-0.236235418,-1.120578168,-0.493815326,-0.560067217,-0.645054259,0.042661371,-0.632714569,-0.770144296,1.15530324,0.377833523,0.026718333,-0.816181099,0.35866523,1
2731,0,0,-0.236235418,-1.120578168,-0.493815326,-0.677854958,-0.780068468,0.052429438,-0.710793336,-1.111402145,-1.126720319,-1.236864609,0.478494688,0.467296522,-0.465398638,1
2733,1,1,-0.216268305,1.056112399,-0.493815326,-0.658223668,-0.589460173,0.257558848,-0.574538232,-0.428886447,0.141070547,-0.106575916,-1.479202849,-0.245746601,-0.547805026,1
2735,0,0,-0.236235418,-1.120578168,-0.493815326,-0.494629583,-0.247953645,0.433384056,-0.341832886,0.594887101,0.648186894,0.700773149,0.32790257,0.324687898,-0.300585865,1
2740,1,1,0.262942387,-0.757796407,-0.493815326,0.225184388,0.030016785,-0.299220979,-0.265285075,-0.770144296,1.15530324,0.377833523,-0.153992209,0.210600998,-0.259382672,1
2744,1,1,-0.219596157,1.056112399,-0.493815326,-0.50771711,-0.454445964,0.198950445,-0.479618946,-0.770144296,-0.619603973,-0.752455169,-1.479202849,-0.816181099,-0.053366704,1
2767,0,0,-0.236235418,-1.120578168,-0.493815326,0.552372556,0.70508783,0.042661371,2.277633216,-0.770144296,0.141070547,-0.26804573,-1.328610731,-0.388355225,-2.113526378,1
2775,1,1,-0.233573136,0.693330638,-0.493815326,-0.625504851,-0.724474382,0.042661371,-0.574538232,1.277402799,1.662419587,1.669592028,0.930271042,0.895122396,-1.289462508,1
2778,1,1,-0.202956897,0.693330638,-0.493815326,-0.003847331,0.204741055,0.257558848,-0.005022516,0.594887101,1.15530324,1.023712776,0.930271042,0.895122396,0.770697166,1
2780,1,1,0.029992745,0.693330638,0.934376058,0.172834281,0.244451117,0.042661371,-0.087694153,1.618660648,1.662419587,1.831061841,-1.479202849,-1.386615597,-1.289462508,1
2783,0,0,-0.236235418,-1.120578168,-0.493815326,-0.632048614,-0.732416394,0.042661371,-0.540857195,-1.111402145,-0.619603973,-0.913924982,-0.876834376,-0.816181099,-0.053366704,1
